Product,Brand,Type,Revenue,Gross Profit,CMGR,Period,%Total Revenue,% Variation from Average,%Total Gross Profit
VEAL PICATTA / 1KG,Kheir Misr,Fresh Beef & Poultry,815.6,155.6,3.5252233738416905,40.0,0.07451421569085787,-29.807608819211893,0.06056189153509734
VEAL PICATTA / 1KG,NGS,Fresh veal,5200.0,1215.0,9.089301858282717,37.0,0.47507837370336053,347.5238280285657,0.4728965180921804
VEAL RIBS (BEIT KALAWY) / 1KG,Kheir Misr,Fresh Beef & Poultry,3508.7999999999997,701.8000000000001,7.770152901258931,41.0,0.32056826877891376,201.97530918973672,0.273151256293903
VEAL RIBS / 1KG,Kheir Misr,Fresh Beef & Poultry,76.5,12.75,0.0,40.0,0.006989133766982131,-93.41623599150284,0.004962494325658683
VEAL SHANKS (MOWAZ) / 1KG,Kheir Misr,Fresh Beef & Poultry,4667.7,1052.7,8.140113037487474,40.0,0.4264467932567646,301.7128792478723,0.4097268844408546
VEAL STEAK,NGS,Fish,159.03,35.03,0.0,28.0,0.014529175725008737,-86.31351646704178,0.013634209900221465
VEGETABLE SOUP MIX / 793G,Bob's Red Mill,Grains,251.4,35.4,5.411210708208958,34.0,0.022968212144043237,-78.36394416031128,0.013778219539475873
VINE LEAVE ( CHEMICAL FREE ),NGS,Chemical free vegetables,80.0,16.0,1.379340956220254,21.0,0.007308898056974778,-93.11501803032976,0.006227443859650112
WAFER WITH CHOCOLATE ( GLUTEN FREE ),NGS,Snacks,48.0,11.14,4.729412282062673,15.0,0.004385338834184867,-95.86901081819786,0.0043358577872813905
WATER MELON,Kheir Misr,Fresh vegetables,160.55,55.55,4.423211272565353,36.0,0.014668044788091259,-86.18270180961804,0.021620906650222732
WATER MELON (RED),NGS,Fresh fruits,100.0,25.0,9.353242956045982,18.0,0.009136122571218472,-91.3937725379122,0.0097303810307033
WATER MELON (YELLOW),NGS,Fresh fruits,150.0,26.5,10.717317888991108,18.0,0.013704183856827708,-87.0906588068683,0.010314203892545499
WATERCRESS,NGS,Fresh vegetables,189.25,46.41,5.963309966363095,36.0,0.017290111966030957,-83.71271452799884,0.018063479345397607
WATERCRESS ( AQUAPONIC ),Bustan,Aquaponic vegetables,12.25,2.25,3.256394373777849,21.0,0.0011191750149742627,-98.94573713589425,0.000875734292763297
WHEAT GERM / 453G,Bob's Red Mill,Food supplements,502.8,70.8,5.252614560125846,35.0,0.045936424288086475,-56.72788832062254,0.027556439078951746
WHEAT GERM MIRACLE,Enan,Food supplements,1669.65,448.65,8.519507548503679,34.0,0.15254127051034921,43.693876820748976,0.17462141797700143
WHEAT GRASS / 500G,NGS,Super foods,494.5,80.5,5.093479284514824,41.0,0.045178126114675345,-57.44220519997583,0.03133182691886462
WHEY PROTEIN (KHEIR MISR) / 450G,Kheir Misr,Food supplements,170.2,22.2,0.0,37.0,0.01554968061621384,-85.35220085952656,0.00864057835526453
WHEY PROTEIN / 340G,Bob's Red Mill,Food supplements,6597.85,1164.33,11.52710943512174,37.0,0.602787663065138,467.82597860736,0.45317498181915095
WHITE ENDIVE,Kheir Misr,Fresh vegetables,1500.5,279.9,4.140774576620543,37.0,0.13708751918113318,29.136443068627457,0.10894134601975414
WHITE GRAPE JUICE ( ORGANIC ),Voelkel,Juices,125.25,27.25,5.431218956415784,21.0,0.011442993520451136,-89.22070010373504,0.010606115323466597
WHITE GRAPES ( CHEMICAL FREE ),NGS,Fresh fruits,272.25,57.25,7.512173396566446,19.0,0.02487309370014229,-76.56954573446596,0.02228257256031056
WHITE HIBISCUS - KHEIR MISR / 250G,Kheir Misr,Herbal Drinks,102.0,42.0,3.6185321150670857,39.0,0.009318845022642842,-91.22164798867045,0.016347040131581544
WHITE PEACH / 500G,NGS,Fresh Produce,45.66,10.56,0.0,41.0,0.004171553566018354,-96.0703965408107,0.004110112947369074
WHITE TEA WITH PEACH,NGS,Beverages,170.0,39.38,11.192612626248287,17.0,0.015531408371071403,-85.36941331445074,0.01532729619956384
WHITE VINEGAR ( ORGANIC ),ponti,Vinegar,50.0,11.0,3.9259226031843397,18.0,0.004568061285609236,-95.6968862689561,0.004281367653509452
WHOLE CHICKEN / 1KG,Kheir Misr,Fresh Beef & Poultry,3188.82,539.14,3.671715574468215,41.0,0.2913345037755289,174.43710255654824,0.2098415051557351
WHOLE CHICKEN / 1KG,NGS,Fresh poultry,40680.5,9340.2,16.360055933537975,37.0,3.716620342584531,3401.056362714628,3.635348196118999
WHOLE DRIED SHIITAKE MUSHROOM / 25G,"Eden Foods, Inc.",Japanese cuisine,331.6,43.6,3.9259226031843397,36.0,0.030295382446160455,-71.46174973571685,0.016969784517546556
WHOLE GRAIN RICE CAKES (LOW FAT)-LIGHTLY SALTED),NGS,Snacks,157.0,24.0,7.687712290228266,16.0,0.014343712436813,-86.48822288452216,0.009341165789475168
WHOLE GRAIN RICE CAKES (ORGANIC) LOW FAT - LIGHTLY SALTED,NGS,Snacks,288.0,60.0,8.00597388923061,18.0,0.0263120330051092,-75.21406490918714,0.02335291447368792
WHOLE MEAL FLOUR,Flour,Flour,313.5,71.84,14.47230121744738,23.0,0.02864174426076991,-73.01947690635475,0.027961222929829003
WHOLESOME PANCAKE MIX,Signature,Baking mix,350.0,60.0,8.83984007303873,19.0,0.03197642899926465,-69.8782038826927,0.02335291447368792
WILD ARAME SEA WEED (HAND HARVESTED) / 60G,"Eden Foods, Inc.",Japanese cuisine,472.5,63.0,5.890213685021228,34.0,0.04316817914900728,-59.33557524163515,0.024520560197372317
WILD RICE ( ORGANIC ) / 227G,Lundberg Family Farms,Rice,3607.5,681.0,11.352524987095581,37.0,0.32958562175670636,210.46965569481745,0.2650555792763579
WILD RICE / 226G,Bob's Red Mill,Ricenpasta,968.5,126.1,2.170979843619736,36.0,0.0884833471022509,-16.648687029679646,0.049080041918867445
WILD RICE / 227G,Lundberg,Grains & Cereal,520.0,52.0,3.6185321150670857,39.0,0.04750783737033606,-55.247617197143434,0.020239192543862864
WORMWOOD HERB POWDER,"Starwest Botanicals,Inc.",Herbal pharmacy,42.0,6.0,0.0,29.0,0.0038371714799117582,-96.38538446592312,0.002335291447368792
YAKI NORI SHEETS,NGS,Japanese cuisine,66.5,13.3,0.0,21.0,0.006075521509860284,-94.27685873771162,0.005176562708334156
YELLOW BROCCOLI,NGS,Fresh vegetables,67.04,67.04,1.9440643702144822,36.0,0.006124856571744865,-94.23038510941635,0.026092989771933972
YELLOW CAPSICUM ( CHEMICAL FREE ),NGS,Chemical free vegetables,47.0,10.25,5.171595354092617,22.0,0.004293977608472682,-95.95507309281874,0.003989456222588353
YELLOW CARROT ( CHEMICAL FREE ),NGS,Fresh vegetables,4177.0,1050.0,17.190206986582403,20.0,0.3816158397997956,259.4821210914075,0.4086760032895386
YELLOW CARROTS,NGS,Fresh vegetables,1064.05,119.82,13.462270617133676,36.0,0.09721291221905015,-8.425436689654756,0.04663577020395478
YELLOW CHERRY TOMATOES,Kheir Misr,Fresh vegetables,208.64,44.21,8.026211533422867,37.0,0.019061606132590222,-82.04396702310002,0.017207205814695717
YELLOW ONIONS ( CHEMICAL FREE ),NGS,Fresh vegetables,60.0,16.62,1.14602687305434,16.0,0.0054816735427310834,-94.83626352274733,0.006468757309211554
YELLOW SPLIT PEAS / 822G,Bob's Red Mill,Grains,255.5,35.0,3.5411540489238558,36.0,0.023342793169463198,-78.01108883436568,0.01362253344298462
ZARDA EXTRA VIRGIN OLIVE OIL,NGS,Oil & Vinegar  ,51.5,10.25,0.0,21.0,0.004705103124177513,-95.56779285702478,0.003989456222588353
ZUCCHINI,Kheir Misr,Fresh vegetables,1394.76,228.99,12.91193803935544,37.0,0.12742698317432677,20.036218150215817,0.08912639808882995
ZUCCHINI,NGS,Fresh vegetables,5.0,1.25,0.0,20.0,0.0004568061285609236,-99.56968862689561,0.000486519051535165
ZUCCHINI ( CHEMICAL FREE ),NGS,Fresh vegetables,2934.75,807.05,27.93314606299584,22.0,0.2681223571588341,152.57126044362172,0.3141161604331639
ZUCCHINI / 500G,NGS,Fresh Produce,167.58,38.71,4.51959292137909,41.0,0.015310314204847915,-85.57768401903326,0.01506652198794099
ZUCCHINI FLOWERS,NGS,Fresh vegetables,266.0,56.0,14.105453608382268,20.0,0.024302086039441135,-77.10743495084645,0.021796053508775393
