Product,Brand,Type,Revenue,Gross Profit,CMGR,Period,%Total Revenue,% Variation from Average,%Total Gross Profit
VEAL PICATTA / 1KG,Kheir Misr,Fresh Beef & Poultry,815.6,155.6,3.6172294091143087,39.0,0.07456837632402749,-29.7565895027661,0.060749867491021604
VEAL PICATTA / 1KG,NGS,Fresh veal,5200.0,1215.0,9.353242956045982,36.0,0.4754236842630492,347.8491105757924,0.47436432520302857
VEAL RIBS (BEIT KALAWY) / 1KG,Kheir Misr,Fresh Beef & Poultry,3508.7999999999997,701.8000000000001,7.971954124322522,40.0,0.32080127371965134,202.19479984391157,0.2739990810102761
VEAL RIBS / 1KG,Kheir Misr,Fresh Beef & Poultry,76.5,12.75,0.0,39.0,0.006994213816562166,-93.41145058479844,0.0049778972397848675
VEAL SHANKS (MOWAZ) / 1KG,Kheir Misr,Fresh Beef & Poultry,4667.7,1052.7,8.357325242046265,39.0,0.426756755968199,302.00486412204344,0.41099862151541416
VEAL STEAK,NGS,Fish,159.03,35.03,0.0,27.0,0.01453973625160629,-86.30356845098687,0.013676528651738348
VEGETABLE SOUP MIX / 793G,Bob's Red Mill,Grains,251.4,35.4,5.579679890834166,33.0,0.02298490658148665,-78.34821800023958,0.01382098527752034
VINE LEAVE ( CHEMICAL FREE ),NGS,Chemical free vegetables,80.0,16.0,1.4488052647620098,20.0,0.007314210527123834,-93.11001368344935,0.006246773006788854
WAFER WITH CHOCOLATE ( GLUTEN FREE ),NGS,Snacks,48.0,11.14,5.075663865321944,14.0,0.0043885263162743,-95.86600821006961,0.004349315705976739
WATER MELON,Kheir Misr,Fresh vegetables,160.55,55.55,4.552423264137229,35.0,0.014678706251621647,-86.17265871097241,0.02168801503294505
WATER MELON (RED),NGS,Fresh fruits,100.0,25.0,9.929912581037946,17.0,0.009142763158904792,-91.38751710431168,0.009760582823107584
WATER MELON (YELLOW),NGS,Fresh fruits,150.0,26.5,11.38237436387124,17.0,0.013714144738357189,-87.08127565646753,0.010346217792494039
WATERCRESS,NGS,Fresh vegetables,189.25,46.41,6.1388175156432245,35.0,0.01730267927822732,-83.70087611990986,0.01811954595281692
WATERCRESS ( AQUAPONIC ),Bustan,Aquaponic vegetables,12.25,2.25,3.4219694129380196,20.0,0.0011199884869658372,-98.94497084527818,0.0008784524540796825
WHEAT GERM / 453G,Bob's Red Mill,Food supplements,502.8,70.8,5.411210708208958,34.0,0.0459698131629733,-56.69643600047915,0.02764197055504068
WHEAT GERM MIRACLE,Enan,Food supplements,1669.65,448.65,8.78870541362664,33.0,0.15265214508265387,43.79832066785996,0.1751634193434887
WHEAT GRASS / 500G,NGS,Super foods,494.5,80.5,5.224086599718025,40.0,0.0452109638207842,-57.411272080821284,0.03142907669040642
WHEY PROTEIN (KHEIR MISR) / 450G,Kheir Misr,Food supplements,170.2,22.2,0.0,36.0,0.015560982896455957,-85.34155411153849,0.008667397546919534
WHEY PROTEIN / 340G,Bob's Red Mill,Food supplements,6597.85,1164.33,11.865603461821017,36.0,0.6032257990797999,468.23870273317146,0.45458157593715415
WHITE ENDIVE,Kheir Misr,Fresh vegetables,1500.5,279.9,4.258211443737192,36.0,0.13718716119936641,29.230305849803162,0.1092794852875125
WHITE GRAPE JUICE ( ORGANIC ),Voelkel,Juices,125.25,27.25,5.710393407551484,20.0,0.011451310856528252,-89.21286517315039,0.010639035277187266
WHITE GRAPES ( CHEMICAL FREE ),NGS,Fresh fruits,272.25,57.25,7.9456853712499775,18.0,0.024891172700118296,-76.55251531648857,0.022351734664916367
WHITE HIBISCUS - KHEIR MISR / 250G,Kheir Misr,Herbal Drinks,102.0,42.0,3.7155044446191887,38.0,0.009325618422082889,-91.21526744639792,0.016397779142820743
WHITE PEACH / 500G,NGS,Fresh Produce,45.66,10.56,0.0,40.0,0.0041745856583559286,-96.0675403098287,0.004122870184480643
WHITE TEA WITH PEACH,NGS,Beverages,170.0,39.38,11.93236516371221,16.0,0.015542697370138147,-85.35877907732987,0.015374870062959067
WHITE VINEGAR ( ORGANIC ),ponti,Vinegar,50.0,11.0,4.161601065058385,17.0,0.004571381579452396,-95.69375855215584,0.004294656442167337
WHOLE CHICKEN / 1KG,Kheir Misr,Fresh Beef & Poultry,3188.82,539.14,3.765215533921107,40.0,0.2915462601637878,174.63657707428814,0.21049282493000893
WHOLE CHICKEN / 1KG,NGS,Fresh poultry,40680.5,9340.2,16.85083174263775,36.0,3.7193217668582643,3403.601104380485,3.646631827375579
WHOLE DRIED SHIITAKE MUSHROOM / 25G,"Eden Foods, Inc.",Japanese cuisine,331.6,43.6,4.0403283221836395,35.0,0.03031740263492829,-71.44100671789755,0.017022456443499628
WHOLE GRAIN RICE CAKES (LOW FAT)-LIGHTLY SALTED),NGS,Snacks,157.0,24.0,8.220755385760858,15.0,0.014354138159480525,-86.47840185376934,0.00937015951018328
WHOLE GRAIN RICE CAKES (ORGANIC) LOW FAT - LIGHTLY SALTED,NGS,Snacks,288.0,60.0,8.49639136436371,17.0,0.026331157897645802,-75.19604926041765,0.0234253987754582
WHOLE MEAL FLOUR,Flour,Flour,313.5,71.84,15.177756296963075,22.0,0.028662562503166525,-72.99986612201714,0.028048010800481953
WHOLESOME PANCAKE MIX,Signature,Baking mix,350.0,60.0,9.353242956045982,18.0,0.03199967105616677,-69.85630986509089,0.0234253987754582
WILD ARAME SEA WEED (HAND HARVESTED) / 60G,"Eden Foods, Inc.",Japanese cuisine,472.5,63.0,6.074020838233807,33.0,0.043199555925825146,-59.30601831787271,0.02459666871423111
WILD RICE ( ORGANIC ) / 227G,Lundberg Family Farms,Rice,3607.5,681.0,11.685628763693678,36.0,0.3298251809574904,210.69532046195596,0.2658782761014506
WILD RICE / 226G,Bob's Red Mill,Ricenpasta,968.5,126.1,2.2336955671022007,35.0,0.08854766119399292,-16.588103155258672,0.049232379759754655
WILD RICE / 227G,Lundberg,Grains & Cereal,520.0,52.0,3.7155044446191887,38.0,0.04754236842630492,-55.21508894242076,0.020302012272063776
WORMWOOD HERB POWDER,"Starwest Botanicals,Inc.",Herbal pharmacy,42.0,6.0,0.0,28.0,0.003839960526740013,-96.38275718381091,0.00234253987754582
YAKI NORI SHEETS,NGS,Japanese cuisine,66.5,13.3,0.0,20.0,0.006079937500671687,-94.27269887436728,0.005192630061893235
YELLOW BROCCOLI,NGS,Fresh vegetables,67.04,67.04,2.0001609421198996,35.0,0.0061293084217297735,-94.22619146673055,0.0261739788984453
YELLOW CAPSICUM ( CHEMICAL FREE ),NGS,Chemical free vegetables,47.0,10.25,5.42442614441887,21.0,0.004297098684685252,-95.95213303902649,0.004001838957474109
YELLOW CARROT ( CHEMICAL FREE ),NGS,Fresh vegetables,4177.0,1050.0,18.172705980808423,19.0,0.38189321714745317,259.7434105529009,0.4099444785705185
YELLOW CARROTS,NGS,Fresh vegetables,1064.05,119.82,13.872447535082678,35.0,0.09728357139232645,-8.35887574842849,0.04678052135459003
YELLOW CHERRY TOMATOES,Kheir Misr,Fresh vegetables,208.64,44.21,8.25812746700878,36.0,0.01907546105473896,-82.0309156864359,0.01726061466438345
YELLOW ONIONS ( CHEMICAL FREE ),NGS,Fresh vegetables,60.0,16.62,1.2228939874784794,15.0,0.005485657895342876,-94.83251026258701,0.006488835460801922
YELLOW SPLIT PEAS / 822G,Bob's Red Mill,Grains,255.5,35.0,3.6441516906957627,35.0,0.023359759871001744,-77.99510620151635,0.013664815952350617
ZARDA EXTRA VIRGIN OLIVE OIL,NGS,Oil & Vinegar  ,51.5,10.25,0.0,20.0,0.004708523026835968,-95.56457130872052,0.004001838957474109
ZUCCHINI,Kheir Misr,Fresh vegetables,1394.76,228.99,13.293464567809178,36.0,0.1275196034351405,20.123466435902337,0.08940303442653623
ZUCCHINI,NGS,Fresh vegetables,5.0,1.25,0.0,19.0,0.0004571381579452396,-99.56937585521558,0.00048802914115537923
ZUCCHINI ( CHEMICAL FREE ),NGS,Fresh vegetables,2934.75,807.05,29.44268485095558,21.0,0.2683172418059584,152.75484178121283,0.31509113469555905
ZUCCHINI / 500G,NGS,Fresh Produce,167.58,38.71,4.63516231058958,40.0,0.015321442501692652,-85.56720116340553,0.015113286443299782
ZUCCHINI FLOWERS,NGS,Fresh vegetables,266.0,56.0,14.900661288591287,19.0,0.024319750002686748,-77.09079549746909,0.021863705523760987
